ID	Status	Reason	Top_Hit
dd938946-94c6-4df0-b4e6-6497a59c283e	Included	Fungal	Emericella variecolor strain ATHUM 5019 28S large subunit ribosomal RNA gene and intergenic spacer region, partial sequence ~85%
97f16aa4-2c5b-4b6a-a224-73de111a2b39	Included	Fungal	Purpureocillium lilacinum uncharacterized protein (PLICBS_000338), partial mRNA ~82%
6127ee7a-5e24-4d8f-9a17-388707ef73ee	Included	Fungal	Paraphaeosphaeria sporulosa uncharacterized protein (CC84DRAFT_179583), mRNA ~93%
f6e2beec-a7b6-4ffc-a093-1631979a816e	Included	Fungal	Apophysomyces variabilis 18S rRNA gene (partial), ITS1, 5.8S rRNA gene, ITS2 and 28S rRNA gene (partial), strain UTHSC 06-4222 ~93%
0f65bc19-bd35-46d0-b7e0-d291ebaa0713	Excluded	User skipped or timeout	N/A
1feaa95a-1bc5-4400-a004-0b43c8990d5a	Included	Fungal	Diplodia corticola serine threonine-protein kinase (BKCO1_1000615), partial mRNA ~85%
8526ba26-7a6b-47f6-82b6-9d67df5de0bb	Included	Fungal	Phyllosticta capitalensis uncharacterized protein (BKA78DRAFT_109114), mRNA ~95%
7362bc76-633d-48f5-a3ec-7c67cb6a6247	Included	Fungal	uncultured fungus genomic DNA sequence contains 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, isolate consensus00449 ~86%
e5a71252-a857-4cb2-a11b-5a15dfeb37eb	Included	Fungal	Basidiomycete symbiont of Cyphomyrmex rimosa 16S-like small subunit rRNA gene ~96%
abfd6b2e-667c-4436-a06c-0e22a6968b38	Included	Fungal	Fusarium solani uncharacterized protein (MRS44_012854), partial mRNA ~90%
a14eb753-9943-4892-b223-7afe2d0c8bf7	Included	Fungal	Podospora pseudoanserina uncharacterized protein (QC764_0033530), partial mRNA ~100%
ef0b0cd6-9df6-4d9c-9430-975906bc3dc2	Included	Fungal	Ceraceosorus sp. culture NRRL:Y-66778 clone 19 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~86%
1b7e2b44-e146-418c-880e-7ce383c5ed0f	Included	Fungal	Ceraceosorus sp. culture NRRL:Y-66778 clone 19 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~88%
fe85c002-e7a2-4dd0-86fc-4795785a06ce	Included	Fungal	Parathielavia appendiculata uncharacterized protein (N657DRAFT_610404), partial mRNA ~84%
95c91358-b97d-4cc5-b383-9fa63de26dd2	Included	Fungal	Colletotrichum phormii kinase-like domain-containing protein (BDP81DRAFT_333030), partial mRNA ~82%
68b09178-9582-422e-9b5f-9d208868657c	Included	Fungal	Ceraceosorus sp. culture NRRL:Y-66778 clone 19 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~85%
ec23a9c1-53a3-4387-acc1-09e8ca610a60	Included	Fungal	Pseudomassariella vexata cation transport protein-domain-containing protein (BCR38DRAFT_353850), partial mRNA ~88%
2b7eb2c0-47e7-4ba1-8daa-db0b9c27e15b	Included	Fungal	Penicillium glabrum isolate M-65 small subunit ribosomal RNA gene, partial sequence ~100%
47856c08-a4e1-4156-9c0e-3f59b6250403	Included	Fungal	[Candida] friedrichii JCM 9553 18S rRNA gene, partial sequence; from TYPE material >gi|4586719|dbj|AB013531.1| Candida friedrichii 18S rRNA gene, strain JCM 9553, partial sequence ~88%
fa149860-e1ed-4e12-b78b-3b614f3e898d	Included	Fungal	Penicillium glabrum isolate M-65 small subunit ribosomal RNA gene, partial sequence ~100%
090121ad-0d97-425c-8dbf-549399be5dc2	Included	Fungal	Aspergillus brasiliensis CBS 101740 uncharacterized protein (ASPBRDRAFT_31425), partial mRNA ~95%
7a3b3742-82db-4a25-9471-04fd44443866	Included	Fungal	Penicillium soppii uncharacterized protein (N7529_007222), partial mRNA ~100%
d385edb3-04a3-4414-a7eb-f55f96a49902	Included	Fungal	Penicillium antarcticum uncharacterized protein (N7508_009214), partial mRNA ~92%
d1cc1535-477e-4684-943e-ad3ac399f97e	Included	Fungal	Penicillium glabrum isolate M-65 small subunit ribosomal RNA gene, partial sequence ~100%
2097cb4e-e7fa-48ba-952c-d0be63031897	Included	Fungal	Geastrum sp. voucher MART-10-039 small subunit ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~89%
b8860887-c521-474c-b9e4-34d7033982a6	Included	Fungal	Pyricularia oryzae strain ZM2-1 chromosome 6 ~82%
7b1d0fd9-775a-46cf-ba82-126ad4d0d58b	Excluded	Low identity	Blastobotrys adeninivorans partial phaA gene for beta-ketothiolase ~74%
bb2de978-9807-409f-af07-e1c5b9737f35	Included	Fungal	Aspergillus pseudoglaucus gene for 18S rRNA, partial sequence, strain:WB13 ~96%
22274b67-6139-4022-848f-889f93fffc01	Included	Fungal	Lasiodiplodia theobromae ABC transporter (LTHEOB_6342), partial mRNA ~79%
90e6972a-8045-4fda-8836-951be88c053f	Included	Fungal	Tulasnella sp. isolate hy-111 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~95%
1f9d0c5f-30a5-48e5-afaa-b4d93ca8db9d	Excluded	User skipped or timeout	N/A
e2d3a76c-b6f6-44c0-a6b4-cb7ce6aa61c5	Included	Fungal	Zymoseptoria crescenta strain SYNF750 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~100%
26389178-765c-4512-b185-5a14bc3d2fd6	Included	Fungal	Mycothermus thermophilus uncharacterized protein (VTJ04DRAFT_1178), partial mRNA ~93%
ff7c8ede-04cf-4815-8f16-e063c588a33c	Included	Fungal	Hamamotoa singularis strain DBMY298 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~81%
f822a87e-b551-49cc-ae9e-44d323ff201a	Included	Fungal	Malassezia japonica CBS 9431 18S rRNA gene, partial sequence; from TYPE material ~100%
b09f572f-7ff5-4e80-9abb-156dd1163e43	Included	Fungal	Penicillium glabrum isolate M-65 small subunit ribosomal RNA gene, partial sequence ~100%
8add5101-2e9f-4bcc-8fd0-9f0f3891075e	Excluded	User skipped or timeout	N/A
67575fe0-8ca4-429d-84b6-058f9b1af552	Included	Fungal	Uncultured fungus clone OTU2134 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~100%
505e13aa-a9f7-478f-9ef3-e0cff79ed0dc	Included	Fungal	Malassezia nana isolate KU60020.53 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~100%
884488f2-ade3-48ea-98e5-b6fa840c1331	Included	Fungal	Basidiomycete symbiont of Cyphomyrmex rimosa 16S-like small subunit rRNA gene ~96%
f55da057-20eb-4c10-a40b-c6d1a760ec37	Included	Fungal	Didymella sp. clone OTU811 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~100%
44a60026-89dc-4e85-89ad-2f7159c4f4b7	Included	Fungal	Wardomyces moseri uncharacterized protein (JN550_007601), partial mRNA ~85%
5c6a2a67-c0d9-4f04-a9fb-4702f0a5b84d	Included	Fungal	Penicillium glabrum isolate M-65 small subunit ribosomal RNA gene, partial sequence ~100%
e13d6755-c6c9-4d3b-9da1-288d0f38a0ca	Excluded	User skipped or timeout	N/A
4bb9e3da-8225-4c44-b71a-3bc8f490e454	Included	Fungal	Penicillium diatomitis uncharacterized protein (N7539_006962), partial mRNA ~88%
3257295e-5551-4fee-a4e4-b7c673d15a46	Included	Fungal	Scheffersomyces amazonensis aluminum resistance putative divalent cation transporter (RJT21DRAFT_84571), partial mRNA ~92%
1aaf6a49-c4d0-4cf9-9a48-2f195a8d2a4c	Included	Fungal	Serendipita sp. isolate G.major_TPS_CLM1853 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~96%
cb522a03-0965-4e1f-84af-38b2d1a9206e	Included	Fungal	Basidiomycete symbiont of Cyphomyrmex rimosa 16S-like small subunit rRNA gene ~96%
dbe97af1-b3b3-4ab3-a568-308f270927e4	Included	Fungal	Penicillium glabrum isolate M-65 small subunit ribosomal RNA gene, partial sequence ~100%
3bdb70be-32a5-47b1-9c9e-2a9cd02e9e2f	Included	Fungal	Rhodotorula graminis WP1 uncharacterized protein (RHOBADRAFT_64830), partial mRNA ~86%
e25b990c-753c-4be4-a740-66e742216f21	Included	Fungal	Penicillium glabrum isolate M-65 small subunit ribosomal RNA gene, partial sequence ~100%
ac5fce67-00e8-4fd8-b647-6dbce51b2713	Included	Fungal	Penicillium glabrum isolate M-65 small subunit ribosomal RNA gene, partial sequence ~100%
0c40c814-0bbb-4ce4-8e1a-332c36cee3ef	Included	Fungal	Bolbitius titubans isolate CA FUNDIS iNaturalist # 198746603 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~95%
9feed1bd-e4c2-406d-9c3f-088ad605c233	Included	Fungal	Penicillium glabrum isolate M-65 small subunit ribosomal RNA gene, partial sequence ~100%
