ID	Status	Reason	Top_Hit
cd04d2c1-9d35-428b-8615-41105ed57e5b	Included	Fungal	Phaeodiaporthe appendiculata strain SYNF355 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~93%
fdc9398b-62e5-4c3e-a49e-3869da758c28	Included	Fungal	Malassezia globosa CBS 7966 uncharacterized protein (MGL_3255), partial mRNA ~81%
94dc1742-61aa-4fe1-9a12-15079d7b3df2	Included	Fungal	Malassezia japonica CBS 9431 18S rRNA gene, partial sequence; from TYPE material ~100%
464e79f0-dd89-4961-829b-03f4e6262ddd	Included	Fungal	Uncultured fungus clone 3993_2921 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~100%
cc548f18-c407-40d0-bd4e-fd5cf50550bf	Included	Fungal	Basidiomycete symbiont of Cyphomyrmex rimosa 16S-like small subunit rRNA gene ~93%
ace711df-d687-4a06-82fe-116812d5e13e	Included	Fungal	Basidiomycete symbiont of Cyphomyrmex rimosa 16S-like small subunit rRNA gene ~93%
872b5ccb-a45a-406a-9ebc-54c7d93c734e	Included	Fungal	Naganishia globosa isolate 93MAR small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~95%
a1dbb569-4acf-44e6-bd1a-cd199ee74508	Included	Fungal	Penicillium glabrum isolate M-65 small subunit ribosomal RNA gene, partial sequence ~90%
8ae914e3-0647-472d-b456-eeea13f3b7da	Included	Fungal	Penicillium glabrum isolate M-65 small subunit ribosomal RNA gene, partial sequence ~100%
e7cea80f-7bd3-411e-b037-4fedd7beaee0	Included	Fungal	Uncultured fungus clone 036A29213 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~91%
b39ffc2f-e345-4f98-9c3c-54c959f94cef	Included	Fungal	Uncultured fungus clone 036A29213 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~94%
763f1fbd-d542-483b-8f5e-361b350613ae	Included	Fungal	Penicillium glabrum isolate M-65 small subunit ribosomal RNA gene, partial sequence ~93%
70dd7075-7a5a-4e19-976a-aa150b1cba55	Included	Fungal	Hypsizygus marmoreus voucher V70_B23 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~92%
9b8d1b59-6904-4257-bec4-14c1f4b201c2	Included	Fungal	Didymella sp. clone OTU811 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~100%
5aaf2cd8-8194-461c-9a4c-30605dc547ce	Included	Fungal	Penicillium glabrum isolate M-65 small subunit ribosomal RNA gene, partial sequence ~100%
1c1b6c92-0c32-4a2f-bddb-c4f3ff72b0e8	Included	Fungal	Aspergillus foetidus isolate af small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~93%
d303c6db-d4b9-4969-b89c-e95eab5bddeb	Included	Fungal	Penicillium glabrum isolate M-65 small subunit ribosomal RNA gene, partial sequence ~100%
b2401aeb-f721-4108-b791-2db124cfe5c0	Included	Fungal	Aspergillus ochraceus isolate AO 7 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~90%
437a710d-eceb-437d-b1a0-8ddaea4c17a4	Included	Fungal	Penicillium glabrum isolate M-65 small subunit ribosomal RNA gene, partial sequence ~100%
b293c98b-5973-4fc3-a61c-f4b439cdee97	Included	Fungal	Aspergillus foetidus isolate af small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~93%
43bd97d2-3ff3-436a-bb89-6417b5cdf6d2	Included	Fungal	Aureobasidium namibiae CBS 147.97 uncharacterized protein (M436DRAFT_37903), partial mRNA ~95%
d36aadaa-a156-4a38-bd0d-f60d589e2314	Included	Fungal	Penicillium glabrum isolate M-65 small subunit ribosomal RNA gene, partial sequence ~100%
72527457-ab50-40fe-8906-43ffd7420ea2	Included	Fungal	Penicillium glabrum isolate M-65 small subunit ribosomal RNA gene, partial sequence ~96%
265edad1-2615-469f-9547-641d7698cd1a	Included	Fungal	Mytilinidion resinicola uncharacterized protein (BDZ99DRAFT_461454), mRNA ~100%
0be5de76-f0cb-4dba-9a3f-1c587eb5ba95	Included	Fungal	Mucorales sp. AH-1999a 18S ribosomal RNA gene, complete sequence ~93%
36a4847d-0e5c-4f62-9bd0-0fe47dd3097a	Excluded	User skipped or timeout	N/A
ef713f61-88af-4c77-a97f-d340dac5c5d7	Included	Fungal	Zymoseptoria crescenta strain SYNF750 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~100%
b085ed88-0a12-4fdc-a272-27e0d0bc08b6	Included	Fungal	Basidiomycete symbiont of Cyphomyrmex rimosa 16S-like small subunit rRNA gene ~100%
f22782ae-0f06-45e1-a95a-032abb69a5f9	Included	Fungal	Leptosphaeria maculans lepidii ibcn84_scaffold00014 complete sequence ~88%
bc2f0366-fe67-4f55-8995-2381380f0019	Included	Fungal	Naganishia sp. isolate gToSPRCh166 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~94%
5a1a792b-dad1-4d1e-9d08-f456d920121b	Included	Fungal	Penicillium taxi uncharacterized protein (N7495_009424), partial mRNA ~85%
11d66a03-0dd4-4462-809f-85e55437c268	Included	Fungal	Didymella sp. clone OTU811 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~100%
ac6cf0bc-ec62-4bdc-9267-6a2bf96366fd	Included	Fungal	Malassezia nana isolate KU60020.53 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~100%
1e09763b-6708-48d2-a16b-1670be4fb894	Included	Fungal	Penicillium maclennaniae uncharacterized protein (N7477_009170), partial mRNA ~86%
97f8265f-2c3e-471a-92f7-b8bde77d8dee	Excluded	User skipped or timeout	N/A
e6864e39-5266-460f-a5f8-cf98fd4a260d	Included	Fungal	Penicillium glabrum isolate M-65 small subunit ribosomal RNA gene, partial sequence ~100%
5183ae78-0a92-4d53-a2cb-2a0a686e19b8	Included	Fungal	Penicillium glabrum isolate M-65 small subunit ribosomal RNA gene, partial sequence ~100%
1c75c462-6f99-4c66-ad45-db987214e0a1	Included	Fungal	Uncultured fungus clone OTU959 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~85%
7fcfebcd-407f-49be-91ab-e96858937fc9	Included	Fungal	Acrophialophora jodhpurensis strain SYNF627 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~96%
6d67ec8f-2d8e-4e2d-87e4-98ecca3c3dec	Included	Fungal	Naganishia globosa isolate 115APRIL small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~86%
d58e5419-505f-484e-82bc-689ed235d898	Included	Fungal	Basidiomycete symbiont of Cyphomyrmex rimosa 16S-like small subunit rRNA gene ~96%
f7a37030-c2f6-4f1d-b9af-194de9bf659d	Included	Fungal	Priceomyces carsonii uncharacterized protein (PRCAT00004660001), partial mRNA ~90%
a306fb00-931e-4b06-8bf3-f527df27da46	Excluded	User skipped or timeout	N/A
7bcb8179-1a02-4fe3-8338-b3ce8be7fb33	Included	Fungal	Fungal sp. isolate F_L_Sdic5 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~93%
