ID	Status	Reason	Top_Hit
f51d4a1d-b582-403a-91fc-188a4cd106dc_x_af591219_c9d44752_0_trimmed	Included	Fungal	uncultured fungus genomic DNA sequence contains ITS1 ~92%
1dcf2032-0b95-46ee-94d1-1d11209fab37_1_x_af591219_c9d44752_0_trimmed	Included	Fungal	uncultured fungus genomic DNA sequence contains ITS1 ~92%
5c91c978-faba-42de-b23d-29f1809b31c1_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone Singlet195 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~83%
c6ef7b38-7b79-4c15-8d7c-4a9b6e0cbe64_x_af591219_c9d44752_10_trimmed	Included	Fungal	Lipomyces chichibuensis flavin monooxygenase-like protein (V1513DRAFT_449675), mRNA ~93%
c7e9b511-49bb-461d-82ed-3d4b0ba28c6e_x_af591219_c9d44752_10_trimmed	Excluded	Low identity	Uncultured fungus clone G1_FF7 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~70%
4b671f2a-e1b1-4411-8bbf-503c74b6056c_x_af591219_c9d44752_11_trimmed	Included	Fungal	uncultured fungus genomic DNA sequence contains ITS1 ~88%
0791b4f4-4ef0-41d9-aa89-8d36495e95b0_x_af591219_c9d44752_12_trimmed	Included	Fungal	uncultured fungus genomic DNA sequence contains ITS1 ~90%
bd9da29f-ebef-4a29-9396-b441eeb6dfce_x_af591219_c9d44752_12_trimmed	Included	Fungal	Mucor plumbeus strain S021IMR 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~90%
c35b2e0f-60dd-422e-97ca-01364759a583_x_af591219_c9d44752_13_trimmed	Excluded	Low identity	Karlingiomyces sp. JEL93 isolate AFTOL-ID 629 28S ribosomal RNA gene, partial sequence ~76%
b81acdf2-aa99-4bd6-b66e-167e4244c261_x_af591219_c9d44752_14_trimmed	Excluded	Low identity	Uncultured fungus clone G1_FF7 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~79%
5c8e27d9-1720-4718-8df1-d356787ead20_x_af591219_c9d44752_14_trimmed	Included	Fungal	Uncultured fungus clone C1_AF7 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~92%
c0be712c-5151-4a8d-a803-fb0dc52bb69f_x_af591219_c9d44752_15_trimmed	Excluded	Low identity	Uncultured fungus clone G1_FF7 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~65%
181efe8a-b7aa-46ff-ac4f-c24fc401286f_x_af591219_c9d44752_17_trimmed	Included	Fungal	uncultured fungus genomic DNA sequence contains ITS1 ~91%
f28967cf-a13d-431f-b99a-efe69a119d7c_x_af591219_c9d44752_17_trimmed	Included	Fungal	uncultured fungus genomic DNA sequence contains ITS1 ~92%
