ID	Status	Reason	Top_Hit
f51d4a1d-b582-403a-91fc-188a4cd106dc	Excluded	Non-fungal	Anethum foeniculum subsp. piperitum isolate BPTPS014 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~92%
1dcf2032-0b95-46ee-94d1-1d11209fab37_1	Excluded	Non-fungal	Anethum foeniculum subsp. foeniculum isolate BPTPS182 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~94%
5c91c978-faba-42de-b23d-29f1809b31c1	Included	Fungal	Uncultured fungus clone Singlet195 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~83%
68326c40-cf8b-4c93-aacf-4e7f209393ff	Excluded	Non-fungal	Neobalantidium coli isolate C2 18S ribosomal RNA gene, partial sequence ~92%
7f8464cc-1842-41ff-a69e-0e749b1dfaae	Excluded	Non-fungal	Plasmodium berghei ANKA chromosome 1 telomere region, partial sequence ~89%
a03ecaea-96df-425a-b795-065bd8c05ed5	Excluded	Non-fungal	Selenidium patagonica small subunit ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~100%
c6ef7b38-7b79-4c15-8d7c-4a9b6e0cbe64	Excluded	Non-fungal	Gerbera hybrid cultivar microsatellite GB-GJ-011 sequence ~89%
c7e9b511-49bb-461d-82ed-3d4b0ba28c6e	Excluded	Non-fungal	Cercozoa sp. G11 18S ribosomal RNA gene, partial sequence ~73%
4b671f2a-e1b1-4411-8bbf-503c74b6056c	Excluded	Non-fungal	Anethum foeniculum subsp. foeniculum isolate BPTPS182 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~91%
8cbf4ea0-fcb8-4186-954d-b9cebf026b01	Excluded	User skipped or timeout	N/A
0791b4f4-4ef0-41d9-aa89-8d36495e95b0	Excluded	Non-fungal	Anethum foeniculum subsp. piperitum isolate BPTPS014 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~90%
bd9da29f-ebef-4a29-9396-b441eeb6dfce	Excluded	Non-fungal	Mucor plumbeus strain S021IMR 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~90%
2178b3eb-4faf-4423-a4e3-739af3e0c6ba	Excluded	Non-fungal	Lumpy skin disease virus isolate PVNRTGVU-NIVEDI/2024/1111, complete genome ~90%
0f4a2bc3-602b-41e8-aea2-cf1101673f89	Excluded	Non-fungal	Pseudocohnilembus persalinus isolate LLH20220320 small subunit ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~90%
6e334bc5-524a-4d40-b288-5017a14ae5dc	Excluded	Non-fungal	PREDICTED: Mangifera indica squalene synthase 2-like (LOC123214512), mRNA ~100%
c35b2e0f-60dd-422e-97ca-01364759a583	Excluded	Non-fungal	Hariotina sp. KGG-18 small subunit ribosomal RNA gene, partial sequence ~79%
60236fc7-8999-40ef-a23c-0b0b4779be85	Excluded	Non-fungal	Selenidium patagonica small subunit ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~100%
ee7e8f79-1953-4903-bda9-a1a176faea3a	Excluded	Non-fungal	Anethum foeniculum subsp. foeniculum isolate BPTPS182 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~88%
b81acdf2-aa99-4bd6-b66e-167e4244c261	Excluded	Non-fungal	Sandonidae sp. isolate UC251 small subunit ribosomal RNA gene, partial sequence ~75%
5c8e27d9-1720-4718-8df1-d356787ead20	Included	Fungal	Uncultured fungus clone C1_AF7 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~92%
2d6cf623-cacf-409f-bcb0-431a9b4f7baf	Excluded	Non-fungal	Stylonema alsidii DNA fragment ~96%
c0be712c-5151-4a8d-a803-fb0dc52bb69f	Excluded	Non-fungal	Glissomonad sp. Panama51 18S ribosomal RNA gene, partial sequence ~85%
181efe8a-b7aa-46ff-ac4f-c24fc401286f	Excluded	Non-fungal	Anethum foeniculum subsp. foeniculum isolate BPTPS182 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~93%
f28967cf-a13d-431f-b99a-efe69a119d7c	Excluded	Non-fungal	Anethum foeniculum subsp. foeniculum isolate BPTPS182 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~92%
a27a2d7e-2e94-426b-825f-0bff714967f5	Excluded	Non-fungal	Anethum foeniculum subsp. foeniculum isolate BPTPS182 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~92%
5acbc9a2-b98f-44e9-b96c-2ba022fd9765	Excluded	Non-fungal	Climacosphenia moniligera partial 18S rRNA gene, strain s0253 ~97%
f0ff89e3-ec53-44d8-a0b7-ecc5517eb8fc	Excluded	Non-fungal	Anethum foeniculum voucher 2019042604 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~94%
5fa9ed01-0224-4097-b95d-f2dc394abca3	Excluded	Non-fungal	Mesophyllum sp. HGC-2011a strain CH1891 small subunit ribosomal RNA gene, partial sequence ~100%
484176f0-30ea-4b78-a161-71e487d37ebe	Excluded	Non-fungal	Anethum foeniculum subsp. foeniculum isolate BPTPS182 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~93%
8ed4ba1a-c8b0-417a-80be-0d3d08087c69	Excluded	Non-fungal	Selenidium patagonica small subunit ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~100%
60f57940-cab9-41dc-986c-a43d2857db8e	Excluded	Non-fungal	Penicillium sp. strain G129_18 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~95%
79c2156d-1f61-4841-88d1-8f969ad81dfe	Excluded	Non-fungal	Cercozoa sp. G11 18S ribosomal RNA gene, partial sequence ~73%
0fe1a6bd-9df3-4b5f-be1a-26e374f2b6ee	Excluded	Non-fungal	Uncultured cercozoan partial 18S rRNA gene, clone WIM44 ~72%
52b9db5e-4bdb-4470-987f-cfb845ebe140	Excluded	Non-fungal	Spizellomycetaceae sp. isolate JEL0617 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~77%
09c7756f-c198-4500-b562-9086df20c636	Excluded	Non-fungal	Selenidium patagonica small subunit ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~100%
ac9d2093-1c4d-4d08-b0a4-7f3c568e8afb	Excluded	Non-fungal	Selenidium patagonica small subunit ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~100%
6b43aa8d-abff-49ed-aeb0-760dfb5ace0e	Excluded	Non-fungal	Selenidium patagonica small subunit ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~100%
39dfab3c-964d-4ba3-aaf9-bc0f03c40be8	Excluded	Non-fungal	Sandona mutans Flagella An1019C gene for 18S rRNA, partial sequence ~75%
f560ec80-e411-4373-9da5-083d30b6bced	Excluded	Non-fungal	Anethum foeniculum subsp. piperitum isolate BPTPS014 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~87%
dabea6a5-0da5-4814-ad32-10ea4a7629d5	Excluded	Non-fungal	uncultured marine picoeukaryote partial 18S rRNA gene, isolate ws_164, clone 1816G05 ~93%
cfe5e8a7-092b-4808-a1ba-640061f1dad5	Excluded	Non-fungal	Hariotina sp. KGG-18 small subunit ribosomal RNA gene, partial sequence ~79%
649980ca-a6de-4d92-9345-69b62d2edfbb	Excluded	Non-fungal	Orodruina flavescens internal transcribed spacer region, partial sequence ~100%
4d10289b-b20c-4cce-95c9-6b0c1e861fd7	Excluded	Non-fungal	Escherichia coli strain 455 plasmid pCREC455-4 ~89%
8493bba2-687a-4d53-8782-2edb73a4b724	Excluded	Non-fungal	Dendarus foraminosus genome assembly, chromosome: 1 ~85%
66a4f85e-0485-4d17-8b74-bcc6c2e460a6	Excluded	Non-fungal	MAG: Bacteroidales bacterium isolate 20329f36-1aa7-4b1c-baf8-c582a14de254 genome assembly, chromosome: 1 ~84%
a82f1a97-c0f5-4594-9ebb-9973e3982ff3	Excluded	User skipped or timeout	N/A
07d962be-bb9c-4ea6-90e7-8bf4ecb680ea	Excluded	Non-fungal	Anethum foeniculum subsp. foeniculum isolate BPTPS182 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~91%
cc1a9db2-dcf6-4a6e-9632-a20e05e9dbdd	Excluded	Non-fungal	Skeletonema sp. strain CNS00928 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~85%
d644eca0-dfb1-4b8c-90d2-d253eb861bb6	Excluded	Non-fungal	Angelica ternata voucher SRR13853536 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~91%
2238b5b8-fd17-4518-939a-7fcde9d67cce	Excluded	Non-fungal	Sandonidae sp. isolate UC251 small subunit ribosomal RNA gene, partial sequence ~66%
ce2bb882-e9be-4fac-9c01-fed515efc12f	Excluded	User skipped or timeout	N/A
6183031e-8983-4e71-806c-7452e5f62464	Excluded	Non-fungal	Anethum foeniculum voucher KS23 HER0497 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~92%
7c19929e-4b5a-4c52-9ab6-07ed7097ffd3	Excluded	Non-fungal	Anethum foeniculum subsp. foeniculum isolate BPTPS182 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~85%
5f98d400-9462-4db3-948a-55e9f467782c	Excluded	Non-fungal	Anethum foeniculum subsp. foeniculum isolate BPTPS182 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~90%
f50bed84-6779-4672-a8ae-3c0a72fca9b2	Excluded	Non-fungal	Uncultured cercozoan partial 18S rRNA gene, clone WIM44 ~70%
