ID	Status	Reason	Top_Hit
f51d4a1d-b582-403a-91fc-188a4cd106dc	Excluded	User skipped or timeout	N/A
1dcf2032-0b95-46ee-94d1-1d11209fab37_1	Excluded	Non-fungal	Anethum foeniculum subsp. foeniculum isolate BPTPS182 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~94%
5c91c978-faba-42de-b23d-29f1809b31c1	Included	Fungal	Uncultured fungus clone Singlet195 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~83%
68326c40-cf8b-4c93-aacf-4e7f209393ff	Excluded	Non-fungal	Neobalantidium coli isolate C2 18S ribosomal RNA gene, partial sequence ~92%
7f8464cc-1842-41ff-a69e-0e749b1dfaae	Excluded	Non-fungal	Plasmodium berghei ANKA chromosome 1 telomere region, partial sequence ~89%
a03ecaea-96df-425a-b795-065bd8c05ed5	Excluded	Non-fungal	Selenidium patagonica small subunit ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~100%
c6ef7b38-7b79-4c15-8d7c-4a9b6e0cbe64	Excluded	Non-fungal	Gerbera hybrid cultivar microsatellite GB-GJ-011 sequence ~89%
c7e9b511-49bb-461d-82ed-3d4b0ba28c6e	Excluded	Non-fungal	Cercozoa sp. G11 18S ribosomal RNA gene, partial sequence ~73%
4b671f2a-e1b1-4411-8bbf-503c74b6056c	Excluded	Non-fungal	Anethum foeniculum subsp. foeniculum isolate BPTPS182 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~91%
8cbf4ea0-fcb8-4186-954d-b9cebf026b01	Excluded	Non-fungal	Anethum foeniculum voucher 2019042604 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~93%
0791b4f4-4ef0-41d9-aa89-8d36495e95b0	Excluded	Non-fungal	Anethum foeniculum subsp. piperitum isolate BPTPS014 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~90%
bd9da29f-ebef-4a29-9396-b441eeb6dfce	Excluded	Non-fungal	Mucor plumbeus strain S021IMR 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~90%
2178b3eb-4faf-4423-a4e3-739af3e0c6ba	Excluded	Non-fungal	Lumpy skin disease virus isolate PVNRTGVU-NIVEDI/2024/1111, complete genome ~90%
0f4a2bc3-602b-41e8-aea2-cf1101673f89	Excluded	Non-fungal	Pseudocohnilembus persalinus isolate LLH20220320 small subunit ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~90%
6e334bc5-524a-4d40-b288-5017a14ae5dc	Excluded	Non-fungal	PREDICTED: Mangifera indica squalene synthase 2-like (LOC123214512), mRNA ~100%
