ID	Status	Reason	Top_Hit
03f5c00f-b2aa-4765-aa0a-0ea8a4e1a00b	Included	Fungal	Aspergillus lentulus strain CN018C4 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~85%
9e0188f4-1aa8-4595-a423-b3c72b664f6d	Included	Fungal	Penicillium brevicompactum strain ATCC 16024 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~96%
56eaecae-6245-4d72-a76f-4c02b4a73257	Included	Fungal	Aspergillus fumigatus small subunit ribosomal RNA ~86%
17ef0a1e-b1f4-4466-bb8c-04daa917f316	Included	Fungal	uncultured fungus genomic DNA sequence contains 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, isolate consensus03584 ~86%
df802114-08af-44c9-8b17-446ccec5627c	Included	Fungal	Aspergillus clavatus strain O43 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~76%
c24371d8-cd68-40b9-b24f-abbf340d8f55	Included	Fungal	Penicillium brevicompactum strain ATCC 16024 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~100%
ee12ba2a-609c-457d-abb3-3811b0791be5	Included	Fungal	Penicillium brevicompactum strain ATCC 16024 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~96%
2eefb5a2-8c08-4a6c-b97f-589020fabec8	Included	Fungal	Zymoseptoria crescenta strain SYNF750 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~100%
5270e149-ea92-45c8-a12e-4e8dcbc5a8da	Included	Fungal	Trichoderma aggressivum f. europaeum uncharacterized protein (Triagg1_395), partial mRNA ~88%
221ea6a6-cd77-444a-9ba2-1fe5c039f83e	Included	Fungal	Uncultured fungus isolate DGGE gel band F10 small subunit ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~84%
3b9a39b8-7da7-4547-9bb4-41fb1767defa	Included	Fungal	Uncultured fungus clone OTU1415 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~81%
f9ed4322-73f5-42bd-808a-66407bc185fc	Included	Fungal	Geastrum saccatum isolate S.D. Russell ONT iNaturalist # 130276177 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~88%
6de85d30-9e60-4580-803b-eee015c8a2a9	Included	Fungal	Uncultured Ascomycota clone 983 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~81%
e7a46e16-7742-4818-91a2-cec155dc02ba	Included	Fungal	Miladina lecithina 18S small subunit ribosomal RNA gene, partial sequence ~85%
eb520ac0-509a-4697-9809-111e08711720	Included	Fungal	Penicillium brevicompactum strain ATCC 16024 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~100%
19fbc4f8-0a6c-4bb2-9f11-8b5a3dd9bdd2	Included	Fungal	Nigrospora oryzae isolate BNL_15 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~90%
362ca8f9-fa48-477f-897a-a28540320e84	Included	Fungal	Rhizophagus sp. (in: glomeromycetes) isolate Soil4-23 internal transcribed spacer region, partial sequence ~100%
58d17050-a526-4d2e-ab47-4434b5a673e9	Included	Fungal	Zymoseptoria crescenta strain SYNF750 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~100%
94ca1a82-0030-469a-92da-3e71263bc97b	Included	Fungal	Penicillium brevicompactum strain ATCC 16024 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~100%
f3aab597-9c0e-4190-9fdd-a834fef31f78	Included	Fungal	Penicillium brevicompactum strain ATCC 16024 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~100%
c00d114a-2eb4-40f3-b225-d8d50f867972	Included	Fungal	Inocybe impexa voucher VF310722II1 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~100%
7562bd83-aa3b-4120-93f6-c3c48c2d9568	Included	Fungal	Uncultured Naganishia isolate OTU24 internal transcribed spacer 1, partial sequence ~90%
0cd4dee3-9bed-42f6-ad38-6c47817f4476	Included	Fungal	Basidiomycete symbiont of Cyphomyrmex rimosa 16S-like small subunit rRNA gene ~96%
f3b0238b-ce67-480e-99bf-76679f281685	Included	Fungal	Phialemonium atrogriseum uncharacterized protein (QBC33DRAFT_593452), partial mRNA ~96%
edbb9ae6-c906-4074-aead-4f1280b64b72	Included	Fungal	Rhodotorula sp. 'dichato' strain C46 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~96%
6c5dfcfe-6aa6-4cbe-9c5a-0413c9ed04b7	Included	Fungal	Ceraceosorus sp. culture NRRL:Y-66778 clone 19 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~85%
9bf1e1e8-5c79-428f-b23d-18baf22a084e	Included	Fungal	Uncultured fungus isolate DGGE gel band MAAH_8.2.1 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~83%
b56b2417-8a3b-4e50-bee9-cf3f0b8c339b	Included	Fungal	Penicillium brevicompactum strain ATCC 16024 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~96%
a164d9de-5168-4967-bda9-97c31195b6c8	Included	Fungal	Penicillium brevicompactum strain ATCC 16024 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~96%
47e469ec-9198-4405-82bf-1837445e9574	Included	Fungal	Uncultured fungus isolate DGGE gel band MAAH_8.2.1 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~82%
9a474778-a86f-4325-afee-db8fee2f5378	Included	Fungal	Basidiomycete symbiont of Cyphomyrmex rimosa 16S-like small subunit rRNA gene ~96%
d8ca5664-6f1b-42aa-8bcc-0fa6493ddcc8	Included	Fungal	Penicillium brevicompactum strain ATCC 16024 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~100%
0fd369df-6dbe-4745-b464-4a620f308168	Included	Fungal	[Candida] sake isolate F_HROOT5_36961 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence ~96%
