ID	Status	Reason	Top_Hit
b7627ed3-d669-4501-91df-db27328312e6_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured fungus clone F18 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~90%
30d0b99b-3324-42d4-a68f-6a0a75be31a6_x_af591219_c9d44752_0_trimmed	Included	Fungal	Sporidiobolales sp. LM404 18S ribosomal RNA gene, partial sequence ~91%
cc96c883-6b6e-4198-b736-c3859362f4d5_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus genes for 18S rRNA, ITS1, 5.8S rRNA, ITS2, 28S rRNA, partial and complete sequence, clone: IU-FSC Fun24_FuB209 ~81%
07c59e86-567d-4741-879f-21b603443af7_x_af591219_c9d44752_0_trimmed	Included	Fungal	Rhodotorula kratochvilovae strain RCPF 984 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~87%
c2ca63df-0232-4944-958b-ce1f2efee37d_x_af591219_c9d44752_0_trimmed	Included	Fungal	Holtermanniella sp. isolate gCoAvP126 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~88%
741e86bd-6196-4f95-bd27-fa697038331f_x_af591219_c9d44752_0_trimmed	Included	Fungal	Rhodotorula kratochvilovae isolate M1 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~95%
81ca74ce-0954-4ea0-b2ea-af717b47c141_x_af591219_c9d44752_0_trimmed	Included	Fungal	Holtermanniella takashimae isolate pCoMiM006 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~85%
73ca36c8-62cf-4250-999c-a8fdeff41f5c_x_af591219_c9d44752_0_trimmed	Included	Fungal	Rhodotorula kratochvilovae strain RCPF 984 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~92%
b7dc8ac6-0a63-4254-91e6-5ffe22b98bb6_x_af591219_c9d44752_0_trimmed	Included	Fungal	Holtermanniella festucosa strain DSM 115465 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~95%
ebf20139-1fc7-4aea-be63-0870af104d7a_x_af591219_c9d44752_0_trimmed	Included	Fungal	Holtermanniella sp. isolate gCoAvP126 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~95%
f7c87d06-8c73-4ab0-87f9-e87596b1b1ad_x_af591219_c9d44752_0_trimmed	Included	Fungal	Holtermanniella sp. isolate gCoAvP126 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~95%
0aa36869-e1a9-4531-9894-bed882cccb04_x_af591219_c9d44752_0_trimmed	Included	Fungal	Exophiala oligosperma culture CBS:634.69 strain CBS 634.69 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~94%
