ID	Status	Reason	Top_Hit
986f32be-3abe-4787-a8d1-3a67f260c4c9_x_af591219_c9d44752_0_trimmed	Included	Fungal	Candida parapsilosis strain A005 18S ribosomal RNA gene, partial sequence ~90%
8c6e3b65-887c-4c93-925f-26d43faa00f3_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus clone G1_FF7 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~76%
9342963f-8db6-4aba-9c36-bbe57d1c92f9_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	uncultured fungus genomic DNA sequence contains ITS1 ~80%
6e95df82-7a9e-4214-b5a7-8c05bbb107b5_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured Pseudogymnoascus clone 271.MID29.A6CQR 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~93%
94d62e32-bfb2-4a8e-94b4-d1ec1b6621ad_x_af591219_c9d44752_0_trimmed	Included	Fungal	Acrocalymma sp. SK-2022a voucher MFLUCC 15-0327B small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~92%
721e11e0-d7f4-4af9-850b-bb723744a0b7_x_af591219_c9d44752_0_trimmed	Included	Fungal	Vacuiphoma oculihominis isolate ND-hsp small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~87%
a235fda4-9f2a-4e4e-8e26-18a1e063d013_x_af591219_c9d44752_1_trimmed	Included	Fungal	Russula griseocarnosa mitochondrion, complete genome >gi|1775179461|gb|MN427435.1| Russula griseocarnosa mitochondrion, complete genome ~93%
23da2e3e-5b13-4858-bc79-de35a43d7a49_x_af591219_c9d44752_1_trimmed	Included	Fungal	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~86%
3327d261-fd42-4d92-9d6b-0dc95ab64355_x_af591219_c9d44752_1_trimmed	Included	Fungal	Bjerkandera adusta isolate CA FUNDIS iNaturalist # 191627301 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~87%
dfd5b3cb-1639-47e7-8058-dbb7fd19f6e9_x_af591219_c9d44752_1_trimmed	Included	Fungal	Penicillium fellutanum isolate 40790-8W-3G-Fdi small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence >gi|2916179381|gb|PV157031.1| Penicillium fellutanum isolate 41248-3W-4G-Fdi small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence >gi|2916179388|gb|PV157038.1| Penicillium fellutanum isolate 46148-2W-1G-Sx small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~94%
a8fd1076-bbea-4c10-b829-db4d50b6cfd9_x_af591219_c9d44752_1_trimmed	Included	Fungal	Ascomycota sp. DV-2018d culture CBS:122039 strain CBS 122039 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~87%
