ID	Status	Reason	Top_Hit
56eaecae-6245-4d72-a76f-4c02b4a73257_x_af591219_c9d44752_0_trimmed	Included	Fungal	Aspergillus fumigatus small subunit ribosomal RNA ~86%
df802114-08af-44c9-8b17-446ccec5627c_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Aspergillus clavatus strain O43 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~76%
e7a46e16-7742-4818-91a2-cec155dc02ba_x_af591219_c9d44752_0_trimmed	Included	Fungal	Miladina lecithina 18S small subunit ribosomal RNA gene, partial sequence ~85%
7562bd83-aa3b-4120-93f6-c3c48c2d9568_x_af591219_c9d44752_0_trimmed	Included	Fungal	Uncultured Naganishia isolate OTU24 internal transcribed spacer 1, partial sequence ~90%
f3b0238b-ce67-480e-99bf-76679f281685_x_af591219_c9d44752_0_trimmed	Included	Fungal	Phialemonium atrogriseum uncharacterized protein (QBC33DRAFT_593452), partial mRNA ~96%
9bf1e1e8-5c79-428f-b23d-18baf22a084e_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Uncultured fungus isolate DGGE gel band MAAH_8.2.1 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence ~83%
aa2a3580-3121-4fec-9293-89f0d326a5a9_x_af591219_c9d44752_0_trimmed	Included	Fungal	uncultured fungus genomic DNA sequence contains ITS1 ~89%
7cfc611b-2851-4e5f-8655-106ff302fccf_x_af591219_c9d44752_1_trimmed	Included	Fungal	Uncultured Pseudogymnoascus clone 271.MID29.A6CQR 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~90%
517046cf-6eda-4f02-92bd-c28d74489142_x_af591219_c9d44752_1_trimmed	Included	Fungal	Aspergillus niger contig An09c0210, genomic contig ~96%
3ae5d27e-837c-4618-95e8-c5cddbf09dd3_x_af591219_c9d44752_1_trimmed	Included	Fungal	Holtermanniella sp. isolate gCoAvP126 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~89%
32081676-e055-49f3-9b4d-eda72020fe83_x_af591219_c9d44752_1_trimmed	Included	Fungal	Aspergillus fumigatus small subunit ribosomal RNA ~86%
6d65370f-ae58-4d45-b80e-ccad55fa615f_x_af591219_c9d44752_2_trimmed	Included	Fungal	Aspergillus fumigatus small subunit ribosomal RNA ~93%
1354e55f-31ed-424b-8652-6bfde496b55d_x_af591219_c9d44752_2_trimmed	Included	Fungal	Botrytis deweyae uncharacterized protein (EAE98_009892), partial mRNA ~86%
1c0f4d8e-3249-4e86-8d43-d822d4976d22_x_af591219_c9d44752_2_trimmed	Included	Fungal	Aspergillus fumigatus small subunit ribosomal RNA ~92%
cf83a1c7-fad3-4b67-aa30-1a65f2d552b3_1_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Aspergillus sp. FE3 gene for 18S rRNA ~82%
a75de600-bc3a-42ac-817a-a6a03a19356c_x_af591219_c9d44752_2_trimmed	Included	Fungal	uncultured fungus genomic DNA sequence contains 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, isolate consensus02281 ~92%
248edf6b-decf-45d4-bbe9-d10eb93e78d0_x_af591219_c9d44752_2_trimmed	Excluded	Low identity	Penicillium sp. isolate JP37 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence ~81%
