ID	Status	Reason	Top_Hit
4ece2f48-cda4-4ee0-ac97-6de681e0bfb6_x_af591219_c9d44752_0_trimmed	Included	Fungal	Aspergillus niger contig An16c0230, genomic contig ~90%
3de16ad5-e3a6-473d-82b2-ac08d3b0af88_x_af591219_c9d44752_0_trimmed	Excluded	Low identity	Aspergillus puulaauensis non-ribosomal peptide synthetase (APUU_20021S), partial mRNA ~80%
1361442f-a1f4-474e-b8c1-b134ec4df134_x_af591219_c9d44752_0_trimmed	Included	Fungal	Penicillium malachiteum COP9 signalosome subunit 1 (N7483_005926), partial mRNA ~93%
566b55ef-2157-4bc1-8dca-c1d48ec7cca5_x_af591219_c9d44752_1_trimmed	Included	Fungal	Penicillium bovifimosum Sad1/UNC-like C-terminal (N7515_000864), partial mRNA ~96%
b473ea69-5a05-496f-be38-d11821d162cc_x_af591219_c9d44752_1_trimmed	Excluded	Low identity	Uncultured fungus clone G1_FF7 18S ribosomal RNA gene and internal transcribed spacer 1, partial sequence ~72%
56a17b04-0765-4e05-aa5d-2a05c33a18ad_x_af591219_c9d44752_1_trimmed	Included	Fungal	Pleosporales sp. strain MEND-F-1094 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence ~89%
38d49703-814a-463e-b4ec-ed8f09c350d6_x_af591219_c9d44752_1_trimmed	Included	Fungal	Phaeoacremonium minimum UCRPA7 putative mfs multidrug transporter protein partial mRNA ~100%
7f9b6be6-b5db-48aa-bbd9-0a02a714567b_x_af591219_c9d44752_1_trimmed	Excluded	Low identity	Gaeumannomyces tritici R3-111a-1 hypothetical protein mRNA ~73%
9c4f0a4e-d87e-4239-836a-b04eb9bd39b3_x_af591219_c9d44752_1_trimmed	Included	Fungal	Candida oxycetoniae strain AS2.3656 mitochondrion, complete genome >gi|528750178|gb|KC993187.1| Candida oxycetoniae strain AS2.3656 mitochondrion, complete genome ~87%
13bfb6c8-852d-4812-8344-79d381901e6f_x_af591219_c9d44752_1_trimmed	Included	Fungal	Exophiala dermatitidis NIH/UT8656 uncharacterized protein (HMPREF1120_01019), mRNA ~92%
